method_a,method_b,protocol,estimand,support,scope,period,metric,units,direction,estimate,ci_low,ci_high,n,n_stations,n_blocks,resampling,seed,replicates,support_sha256
M_AUX|log1p|uniform|permissive|2km_exact,M_AUX|log1p|inverse_1_over_bap_plus_0_5|permissive|2km_exact,dispersed_mod9,foldwise_sampled_mean_recovery,common_bracketable_replacements,all_network,primary_2024_2025,MAE,ng m-3,a_minus_b,-0.0054353179326668034,-0.013535444504344869,-0.0006025255662094278,378,21,1,station,20260921,2000,c558913d93016eab3c3970ab4e8280b575332b339b25456a6ef9b1d60763b854
M_AUX|log1p|uniform|permissive|2km_exact,M_AUX|log1p|inverse_1_over_bap_plus_0_5|permissive|2km_exact,dispersed_mod9,foldwise_sampled_mean_recovery,common_bracketable_replacements,all_network,primary_2024_2025,bias,ng m-3,a_minus_b,0.011601690991311076,0.004662820067926106,0.023341851922922513,378,21,1,station,20260921,2000,c558913d93016eab3c3970ab4e8280b575332b339b25456a6ef9b1d60763b854
M_AUX|log1p|uniform|permissive|2km_exact,M_AUX|log1p|inverse_1_over_bap_plus_0_5|permissive|2km_exact,dispersed_mod9,foldwise_sampled_mean_recovery,common_bracketable_replacements,nonindustrial,primary_2024_2025,RMSE,ng m-3,a_minus_b,-0.00339786141062582,-0.006088755645049062,-0.001095300151454987,360,20,1,station,20260921,2000,3e0ef5473342981884636471b6f5432f930a746d511ac18b3775e8a4f524d2af
M_AUX|log1p|uniform|permissive|2km_exact,M_AUX|log1p|inverse_1_over_bap_plus_0_5|permissive|2km_exact,dispersed_mod9,foldwise_sampled_mean_recovery,common_bracketable_replacements,nonindustrial,primary_2024_2025,MAE,ng m-3,a_minus_b,-0.0016283497713371238,-0.003298841081729969,-0.0004016226257208042,360,20,1,station,20260921,2000,3e0ef5473342981884636471b6f5432f930a746d511ac18b3775e8a4f524d2af
M_AUX|log1p|uniform|permissive|2km_exact,M_AUX|log1p|inverse_1_over_bap_plus_0_5|permissive|2km_exact,dispersed_mod9,foldwise_sampled_mean_recovery,common_bracketable_replacements,nonindustrial,primary_2024_2025,bias,ng m-3,a_minus_b,0.0062669321835379325,0.004080671115506926,0.008750702096275395,360,20,1,station,20260921,2000,3e0ef5473342981884636471b6f5432f930a746d511ac18b3775e8a4f524d2af
M_AUX|log1p|uniform|permissive|2km_exact,M_AUX|log1p|inverse_1_over_bap_plus_0_5|permissive|2km_exact,dispersed_mod9,foldwise_sampled_mean_recovery,common_bracketable_replacements,nonindustrial_higher,primary_2024_2025,RMSE,ng m-3,a_minus_b,-0.005169394565670841,-0.008910706288566774,-0.0019826329317709107,180,10,1,station,20260921,2000,c164bb2bde69ef8518e826d607529421ee96e09ff1dd7c293101a71a99e140ed
M_AUX|log1p|uniform|permissive|2km_exact,M_AUX|log1p|inverse_1_over_bap_plus_0_5|permissive|2km_exact,dispersed_mod9,foldwise_sampled_mean_recovery,common_bracketable_replacements,nonindustrial_higher,primary_2024_2025,MAE,ng m-3,a_minus_b,-0.0034895919294077593,-0.006166554025680186,-0.0016263184511215597,180,10,1,station,20260921,2000,c164bb2bde69ef8518e826d607529421ee96e09ff1dd7c293101a71a99e140ed
M_AUX|log1p|uniform|permissive|2km_exact,M_AUX|log1p|inverse_1_over_bap_plus_0_5|permissive|2km_exact,dispersed_mod9,foldwise_sampled_mean_recovery,common_bracketable_replacements,nonindustrial_higher,primary_2024_2025,bias,ng m-3,a_minus_b,0.009603786381280118,0.006553510484741827,0.012975448853828302,180,10,1,station,20260921,2000,c164bb2bde69ef8518e826d607529421ee96e09ff1dd7c293101a71a99e140ed
M_AUX|log1p|uniform|permissive|2km_exact,M_AUX|log1p|inverse_1_over_bap_plus_0_5|permissive|2km_exact,dispersed_mod9,foldwise_sampled_mean_recovery,common_bracketable_replacements,nonindustrial_lower,primary_2024_2025,RMSE,ng m-3,a_minus_b,9.001983490840304e-05,-0.000510412967574076,0.0008572303427407657,180,10,1,station,20260921,2000,94142f7594801b6401cf4038ee476c24288c1b33cbddb48e4734c11e005d7ac8
M_AUX|log1p|uniform|permissive|2km_exact,M_AUX|log1p|inverse_1_over_bap_plus_0_5|permissive|2km_exact,dispersed_mod9,foldwise_sampled_mean_recovery,common_bracketable_replacements,nonindustrial_lower,primary_2024_2025,MAE,ng m-3,a_minus_b,0.00023289238673350823,-0.0003563533376845125,0.000903426113818635,180,10,1,station,20260921,2000,94142f7594801b6401cf4038ee476c24288c1b33cbddb48e4734c11e005d7ac8
M_AUX|log1p|uniform|permissive|2km_exact,M_AUX|log1p|inverse_1_over_bap_plus_0_5|permissive|2km_exact,dispersed_mod9,foldwise_sampled_mean_recovery,common_bracketable_replacements,nonindustrial_lower,primary_2024_2025,bias,ng m-3,a_minus_b,0.0029300779857957464,0.0013439359817623386,0.004767362626979346,180,10,1,station,20260921,2000,94142f7594801b6401cf4038ee476c24288c1b33cbddb48e4734c11e005d7ac8
M_AUX|log1p|uniform|permissive|2km_exact,PM_RIDGE,dispersed_mod9,foldwise_sampled_mean_recovery,common_bracketable_replacements,all_network,primary_2024_2025,RMSE,ng m-3,a_minus_b,-0.01189675520704854,-0.025314612418142618,-0.007913297766540624,378,21,1,station,20260921,2000,c558913d93016eab3c3970ab4e8280b575332b339b25456a6ef9b1d60763b854
M_AUX|log1p|uniform|permissive|2km_exact,PM_RIDGE,dispersed_mod9,foldwise_sampled_mean_recovery,common_bracketable_replacements,all_network,primary_2024_2025,MAE,ng m-3,a_minus_b,-0.013907093210092602,-0.019619459610357298,-0.009006351509713444,378,21,1,station,20260921,2000,c558913d93016eab3c3970ab4e8280b575332b339b25456a6ef9b1d60763b854
M_AUX|log1p|uniform|permissive|2km_exact,PM_RIDGE,dispersed_mod9,foldwise_sampled_mean_recovery,common_bracketable_replacements,all_network,primary_2024_2025,bias,ng m-3,a_minus_b,0.00989643691392188,0.0003822043986010785,0.020106972077496323,378,21,1,station,20260921,2000,c558913d93016eab3c3970ab4e8280b575332b339b25456a6ef9b1d60763b854
M_AUX|log1p|uniform|permissive|2km_exact,PM_RIDGE,dispersed_mod9,foldwise_sampled_mean_recovery,common_bracketable_replacements,nonindustrial,primary_2024_2025,RMSE,ng m-3,a_minus_b,-0.019939239624324326,-0.02748232042600053,-0.012079173879800412,360,20,1,station,20260921,2000,3e0ef5473342981884636471b6f5432f930a746d511ac18b3775e8a4f524d2af
M_AUX|log1p|uniform|permissive|2km_exact,PM_RIDGE,dispersed_mod9,foldwise_sampled_mean_recovery,common_bracketable_replacements,nonindustrial,primary_2024_2025,MAE,ng m-3,a_minus_b,-0.013598466137591286,-0.019704177510701602,-0.008575069746832031,360,20,1,station,20260921,2000,3e0ef5473342981884636471b6f5432f930a746d511ac18b3775e8a4f524d2af
M_AUX|log1p|uniform|permissive|2km_exact,PM_RIDGE,dispersed_mod9,foldwise_sampled_mean_recovery,common_bracketable_replacements,nonindustrial,primary_2024_2025,bias,ng m-3,a_minus_b,0.011264565027384783,0.0021004310794282776,0.021680625288342737,360,20,1,station,20260921,2000,3e0ef5473342981884636471b6f5432f930a746d511ac18b3775e8a4f524d2af
M_AUX|log1p|uniform|permissive|2km_exact,PM_RIDGE,dispersed_mod9,foldwise_sampled_mean_recovery,common_bracketable_replacements,nonindustrial_higher,primary_2024_2025,RMSE,ng m-3,a_minus_b,-0.02763819259550317,-0.03673902097900858,-0.017609065579915928,180,10,1,station,20260921,2000,c164bb2bde69ef8518e826d607529421ee96e09ff1dd7c293101a71a99e140ed
M_AUX|log1p|uniform|permissive|2km_exact,PM_RIDGE,dispersed_mod9,foldwise_sampled_mean_recovery,common_bracketable_replacements,nonindustrial_higher,primary_2024_2025,MAE,ng m-3,a_minus_b,-0.021327813048872674,-0.030174379483539286,-0.013107848985133338,180,10,1,station,20260921,2000,c164bb2bde69ef8518e826d607529421ee96e09ff1dd7c293101a71a99e140ed
M_AUX|log1p|uniform|permissive|2km_exact,PM_RIDGE,dispersed_mod9,foldwise_sampled_mean_recovery,common_bracketable_replacements,nonindustrial_higher,primary_2024_2025,bias,ng m-3,a_minus_b,0.029847588733990255,0.019843241233259066,0.03995492637083848,180,10,1,station,20260921,2000,c164bb2bde69ef8518e826d607529421ee96e09ff1dd7c293101a71a99e140ed
M_AUX|log1p|uniform|permissive|2km_exact,PM_RIDGE,dispersed_mod9,foldwise_sampled_mean_recovery,common_bracketable_replacements,nonindustrial_lower,primary_2024_2025,RMSE,ng m-3,a_minus_b,-0.006483581013792492,-0.01020365758263268,-0.003045233905317446,180,10,1,station,20260921,2000,94142f7594801b6401cf4038ee476c24288c1b33cbddb48e4734c11e005d7ac8
M_AUX|log1p|uniform|permissive|2km_exact,PM_RIDGE,dispersed_mod9,foldwise_sampled_mean_recovery,common_bracketable_replacements,nonindustrial_lower,primary_2024_2025,MAE,ng m-3,a_minus_b,-0.005869119226309914,-0.008818700175187584,-0.0029639173686427213,180,10,1,station,20260921,2000,94142f7594801b6401cf4038ee476c24288c1b33cbddb48e4734c11e005d7ac8
M_AUX|log1p|uniform|permissive|2km_exact,PM_RIDGE,dispersed_mod9,foldwise_sampled_mean_recovery,common_bracketable_replacements,nonindustrial_lower,primary_2024_2025,bias,ng m-3,a_minus_b,-0.0073184586792206935,-0.012131955192257628,-0.0019883886133688434,180,10,1,station,20260921,2000,94142f7594801b6401cf4038ee476c24288c1b33cbddb48e4734c11e005d7ac8
